wo_number,outplant_date,work_dept,sub_contractor,uom,est_qty,actual_qty,qty_variance,est_cost,job_cost,cost_variance,description,source_tier,source_file
10540.3,,0200,POST                  EA,,3,0,-3,541.29,0.0,-541.29,Grimco - Galvanized Steel Square Si,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_006.html
10540.3,,0200,SLEEVE                EA,,9,0,-9,229.86,0.0,-229.86,Grimco - Square Post  Sleeves - 2-,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_006.html
10540.5,,0200,ANCHOR                EA,,1,0,-1,61.2,0.0,-61.2,Grimco - Square Post  Anchors SKU:,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_006.html
10540.5,,0200,BLANK                 EA,,1,0,-1,29.2,0.0,-29.2,Grimco - .080 Painted Aluminum Sign,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_006.html
10540.5,,0200,POST                  EA,,1,0,-1,107.11,0.0,-107.11,Grimco - Galvanized Steel Square Si,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_006.html
10540.5,,0500,OVERLAMINATE          SF,,4,0,-4,4.0,0.0,-4.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_006.html
10540.7,,0200,BLANK                 EA,,1,0,-1,29.2,0.0,-29.2,Grimco - .080 Painted Aluminum Sign,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_006.html
10540.7,,0500,OVERLAMINATE          SF,,4,0,-4,4.0,0.0,-4.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_006.html
10540.8,,0200,BLANK                 EA,,2,0,-2,58.4,0.0,-58.4,Grimco - .080 Painted Aluminum Sign,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_006.html
10540.8,,0500,OVERLAMINATE          SF,,6,0,-6,6.0,0.0,-6.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_006.html
10540.9,,0200,ANCHOR                EA,,1,0,-1,61.2,0.0,-61.2,Grimco - Square Post  Anchors SKU:,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_006.html
10540.9,,0200,BLANK                 EA,,2,0,-2,58.4,0.0,-58.4,Grimco - .080 Painted Aluminum Sign,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_006.html
10540.9,,0200,POST                  EA,,1,0,-1,107.11,0.0,-107.11,Grimco - Galvanized Steel Square Si,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_006.html
10540.9,,0500,OVERLAMINATE          SF,,8,0,-8,8.0,0.0,-8.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_006.html
10544.1,,0300,LED                   FT,,12,0,-12,246.72,0.0,-246.72,Flex Side Bend white,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_006.html
10549.2,,0200,FABRIC                LY,D,5,0,-5,91.8,0.0,-91.8,Trivantage - Sunbrella® Awning / Ma,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10549.2,,0200,MI56                  LF,,6,0,-6,10.02,0.0,-10.02,MI-56 (24´ stick),3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10549.2,,0300,KESTREL               EA,,2,0,-2,65.44,0.0,-65.44,Grimco - HanleyLED Kestrel Stick SK,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10549.2,,0300,POWER                 EA,,1,0,-1,47.01,0.0,-47.01,Grimco - HanleyLED 24 Volt Premium,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10550.1,2021-12-28,,PO#20513-1 UNISHIPPE,,,1.0,,,150.75,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10550.1,,,PO#20513-1 UNISHIPPE  EA,,,1,1,,150.75,150.75,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10552.1,2022-01-31,,PO#20610-1 BTI LOGIS,,,1.0,,,2900.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10552.1,,,PO#20610-1 BTI LOGIS  EA,,,1,1,,2900.0,2900.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10553.1,2022-01-27,,PO#20542-1 STATE STE,,,1.0,,,140.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10553.1,,,PO#20542-1 STATE STE  EA,,,1,1,,140.0,140.0,"1"" x 16"" Diameter Base Plate x 2"" I",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10553.1,2022-01-28,,PO#20542-2 STATE STE,,,4.0,,,24.6,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10553.1,,,PO#20542-2 STATE STE  EA,,,4,4,,24.6,24.6,"1/2"" x 4"" x 6"" Gusset.",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10553.1,2022-02-07,,PO#20624-1 UNISHIPPE,,,1.0,,,527.35,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10553.1,,,PO#20624-1 UNISHIPPE  EA,,,1,1,,527.35,527.35,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10553.1,,0200,BASE                  EA,,1,0,-1,140.0,0.0,-140.0,State Steel - Q11208SH001,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10554.2,2022-02-11,,PO#20530-3 NAGLE SIG,,,1.0,,,74.59,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10554.2,,,PO#20530-3 NAGLE SIG  EA,,,1,1,,74.59,74.59,"MOVE SADDLES 52"" ON CENTER AND ADD",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10554.2,2022-02-11,,ADJ-OUTPLANT,,,0.0,,,74.59,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10554.2,,,Transfer to 10476.4,,,0,0,,-74.59,-74.59,Transfer to 10476.4,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10554.3,2022-01-28,,PO#20527-3 NAGLE SIG,,,1.0,,,343.34,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10554.3,,,PO#20527-3 NAGLE SIG  EA,,,1,1,,343.34,343.34,"Shell Rock: Move Saddles 52"" on cen",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10554.3,2022-01-31,,ADJ-OUTPLANT,,,0.0,,,343.34,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10554.3,,,Transfer to 10472.4,,,0,0,,-343.34,-343.34,Transfer to 10472.4,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10556.1,,0500,OVERLAMINATE          SF,,4,0,-4,4.0,0.0,-4.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10556.2,,0200,GEMINI                EA,,1,0,-1,743.93,0.0,-743.93,Gemini - quote #5949601,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10557.1,2021-12-31,,PO#20528-1 ADAMS FRE,,,1.0,,,2650.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10557.1,,,PO#20528-1 ADAMS FRE  EA,,,1,1,,2650.0,2650.0,shipping to canada for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10560.1,2021-12-31,,PO#20528-2 ADAMS FRE,,,1.0,,,2650.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10560.1,,,PO#20528-2 ADAMS FRE  EA,,,1,1,,2650.0,2650.0,shipping to canada for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10564.1,2022-02-24,,PO#20680-1 BTI LOGIS,,,1.0,,,3000.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10564.1,,,PO#20680-1 BTI LOGIS  EA,,,1,1,,3000.0,3000.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10566.1,2022-01-26,,PO#20568-1 UNISHIPPE,,,1.0,,,1802.48,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10566.1,,,PO#20568-1 UNISHIPPE  EA,,,1,1,,1802.48,1802.48,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10570.2,,0200,FACE                  EA,,1,0,-1,1182.0,0.0,-1182.0,Commercial Plastics - email quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10570.2,,0200,FREIGHT               EA,,1,0,-1,282.42,0.0,-282.42,Commercial Plastics - freight,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10570.2,,0500,OVERLAMINATE          SF,,68,0,-68,68.0,0.0,-68.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10572.1,,0200,NUMBERS               EA,,4,0,-4,434.8,0.0,-434.8,"Gemini - 1/4"" thick, 18""H, stud mou",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10574.1,2022-03-31,,PO#20761-1 DUKE AERI,,,1.0,,,810.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10574.1,,,PO#20761-1 DUKE AERI  EA,,,1,1,,810.0,810.0,PROVIDE 135´ JLG LIFT ON SITE FOR 1,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10574.1,,0500,OVERLAMINATE          SF,,126,0,-126,126.0,0.0,-126.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10574.5,,0500,OVERLAMINATE          SF,,82,0,-82,123.0,0.0,-123.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10575.1,2023-01-11,,PO#21496-1 COX DESIG,,,4.0,,,7967.84,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10575.1,,,PO#21496-1 COX DESIG  EA,,,4,4,,7967.84,7967.84,Provide: (2) 4x4 Decorative Metal P,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10575.1,2023-01-31,,PO#21849-1 CARDMEMBE,,,1.0,,,103.24,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10575.1,,,PO#21849-1 CARDMEMBE  EA,,,1,1,,103.24,103.24,FREIGHT:  SUGAR CREEK,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10575.1,,0200,CORTEN                EA,,2,0,-2,1956.0,0.0,-1956.0,CSS - quote #,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10575.1,,0200,PANELS                EA,,2,0,-2,7453.12,0.0,-7453.12,Cox Design - quote #112421ES,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10575.2,2022-10-20,,PO#21150-2 NAGLE SIG,,,2.0,,,233.75,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10575.2,,,PO#21150-2 NAGLE SIG  EA,,,2,2,,233.75,233.75,Provide 2 sets Letter Returns .063,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10575.2,,0600,TEMPLATE              EA,,20,0,-20,51.0,0.0,-51.0,Mounting Pattern,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10575.3,,0200,ANGLE                 FT,,20,0,-20,181.8,0.0,-181.8,State Steel - 5x5x1/4 (quote #Q1112,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10575.3,,0200,CORTEN                EA,,2,0,-2,3167.0,0.0,-3167.0,CSS - quote #Q47496,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10575.3,,0200,FREIGHT               EA,,2,0,-2,500.0,0.0,-500.0,estimated CSS freight,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10575.3,,0200,WAVES                 EA,,2,0,-2,1414.72,0.0,-1414.72,Cox Design - quote #112421ES,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10583.1,,0600,PATTERN               EA,,1,0,-1,30.0,0.0,-30.0,mounting,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10584.1,,0200,SOFFIT                EA,,2,0,-2,89.96,0.0,-89.96,"Menards: 16"" x 12´ Brite White Vent",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10585.1,2023-03-28,,PO#22031-2 CARDMEMBE,,,1.0,,,297.28,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10585.1,,,PO#22031-2 CARDMEMBE  EA,,,1,1,,297.28,297.28,8.6 Quikrete High Strength,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10585.1,,0200,CORTEN                EA,,2,0,-2,1956.0,0.0,-1956.0,CSS - quote #,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10585.1,,0200,PANELS                EA,,2,0,-2,7453.12,0.0,-7453.12,Cox Design - quote #112421ES,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10585.2,2022-10-20,,PO#21150-1 NAGLE SIG,,,2.0,,,247.5,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10585.2,,,PO#21150-1 NAGLE SIG  EA,,,2,2,,247.5,247.5,Provide: 2 sets:  Letter returns .0,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10585.2,,0600,TEMPLATE              EA,,24,0,-24,61.2,0.0,-61.2,Mounting Pattern,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10585.3,,0200,ANGLE                 FT,,20,0,-20,181.8,0.0,-181.8,State Steel - 5x5x1/4 (quote #Q1112,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10585.3,,0200,CORTEN                EA,,2,0,-2,3167.0,0.0,-3167.0,CSS - quote #Q47496,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10585.3,,0200,FREIGHT               EA,,2,0,-2,500.0,0.0,-500.0,estimated CSS freight,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10585.3,,0200,WAVES                 EA,,2,0,-2,1414.72,0.0,-1414.72,Cox Design - quote #112421ES,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10589.1,,0500,CHROME                SF,,12,0,-12,19.68,0.0,-19.68,"MidWest - 24"" NP 046 CHROME MIRROR",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10589.2,,0500,CHROME                SF,,10,0,-10,16.4,0.0,-16.4,"MidWest - 24"" NP 046 CHROME MIRROR",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10589.3,,0500,CHROME                SF,,2,0,-2,3.28,0.0,-3.28,"MidWest - 24"" NP 046 CHROME MIRROR",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10589.4,,0500,CHROME                SF,,10,0,-10,16.4,0.0,-16.4,"MidWest - 24"" NP 046 CHROME MIRROR",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10593.1,2022-01-31,,PO#20613-1 UNISHIPPE,,,1.0,,,141.63,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10593.1,,,PO#20613-1 UNISHIPPE  EA,,,1,1,,141.63,141.63,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10594.1,,0500,OVERLAMINATE          SF,,14,0,-14,14.0,0.0,-14.0,overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10595.2,,0200,FREIGHT               EA,,1,0,-1,84.99,0.0,-84.99,Gemini freight,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10595.2,,0200,LETTERS               EA,,1,0,-1,1440.84,0.0,-1440.84,Gemini - quote #E562539,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10595.2,,0500,OVERLAMINATE          SF,,16,0,-16,16.0,0.0,-16.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10596.1,2022-02-23,,PO#20635-7 NAGLE SIG,,,1.0,,,192.5,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10596.1,,,PO#20635-7 NAGLE SIG  EA,,,1,1,,192.5,192.5,Bend 1 set of returns for channel l,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10596.1,,0500,OVERLAMINATE          SF,,97,0,-97,145.5,0.0,-145.5,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10597.1,,0200,ALUM                  EA,,34,0,-34,30.6,0.0,-30.6,".25 x1"" flat alum",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10597.2,,0500,OVERLAMINATE          EA,,4,0,-4,4.0,0.0,-4.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10598.1,,0500,OVERLAMINATE          SF,,32,0,-32,32.0,0.0,-32.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10599.1,2022-03-10,,PO#20688-1 NAGLE SIG,,,1.0,,,165.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10599.1,,,PO#20688-1 NAGLE SIG  EA,,,1,1,,165.0,165.0,Provide: 1 set of 3.5x.040 Black le,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10600.3,2023-05-10,,PO#22271-1 CARDMEMBE,,,4.0,,,16.73,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10600.3,,,PO#22271-1 CARDMEMBE  EA,,,4,4,,16.73,16.73,60LB QUIKRETE MIX,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10600.3,,0500,OVERLAMINATE          SF,,32,0,-32,32.0,0.0,-32.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10605.1,2022-02-28,,PO#20678-1 UNISHIPPE,,,1.0,,,1701.69,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10605.1,,,PO#20678-1 UNISHIPPE  EA,,,1,1,,1701.69,1701.69,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10606.2,2022-03-10,,PO#20688-2 NAGLE SIG,,,1.0,,,110.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10606.2,,,PO#20688-2 NAGLE SIG  EA,,,1,1,,110.0,110.0,"Provide: 1 set of 3"" x .063 Reverse",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10606.2,,0200,FLATALUM              EA,,12,0,-12,616.8,0.0,-616.8,"Gemini - 1/4"" alum, 8"" tall",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10606.2,,0600,TEMPLATE              EA,,7,0,-7,17.85,0.0,-17.85,Mounting Pattern,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10607.1,,0200,ACM                   EA,,1,0,-1,45.69,0.0,-45.69,"NGlantz - 3MM 48"" X 96"" WHITE 1 SID",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10607.1,,0200,FRAME                 EA,,1,0,-1,63.96,0.0,-63.96,NGlantz - signcomp 1948 wall frame,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10607.1,,0500,OVERLAMINATE          SF,,14,0,-14,14.0,0.0,-14.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
1061.1,,0300,HARDWARE              EA,,1,0,-1,30.0,0.0,-30.0,parts,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10612.1,2022-03-30,,PO#20779-1 BTI LOGIS,,,1.0,,,3200.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10612.1,,,PO#20779-1 BTI LOGIS  EA,,,1,1,,3200.0,3200.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10613.1,2022-02-07,,PO#20627-1 CARDMEMBE,,,1.0,,,15.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10613.1,,,PO#20627-1 CARDMEMBE  EA,,,1,1,,15.0,15.0,"Apply name:  AMANDA J JEPSON, DO",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10614.1,2022-05-24,,PO#20783-1 NAGLE SIG,,,1.0,,,192.5,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10614.1,,,PO#20783-1 NAGLE SIG  EA,,,1,1,,192.5,192.5,2 Sets of returns for letters- reve,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10614.2,2022-04-09,,PO#20759-1 NAGLE SIG,,,1.0,,,192.5,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10614.2,,,PO#20759-1 NAGLE SIG  EA,,,1,1,,192.5,192.5,Provide: 1 set of returns for LOGO,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10614.2,,0200,GEMINI                EA,,1,0,-1,956.88,0.0,-956.88,Gemini - quote #5975868,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10614.3,,0200,GEMINI                EA,,1,0,-1,956.88,0.0,-956.88,Gemini - quote #5975868,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10614.4,,0600,TEMPLATE              EA,,23,0,-23,58.65,0.0,-58.65,Mounting Pattern,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10614.5,2022-04-09,,PO#20807-1 NAGLE SIG,,,1.0,,,192.5,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10614.5,,,PO#20807-1 NAGLE SIG  EA,,,1,1,,192.5,192.5,Provide (1) set of returns for Logo,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10614.5,,0600,TEMPLATE              EA,,23,0,-23,58.65,0.0,-58.65,Mounting Pattern,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10614.6,,0200,GEMINI                EA,,1,0,-1,1708.86,0.0,-1708.86,Gemini - quote #5975858,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10615.1,2022-03-31,,PO#20629-1 COUNTRY S,,,1.0,,,950.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10615.1,,,PO#20629-1 COUNTRY S  EA,,,1,1,,950.0,950.0,Repair Primary Entrance Sign Base-,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10615.1,,0600,REPAIR                EA,,1,0,-1,950.0,0.0,-950.0,Country Landscapes - email quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10620.2,2022-06-22,,PO#21045-1 NAGLE SIG,,,1.0,,,192.5,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10620.2,,,PO#21045-1 NAGLE SIG  EA,,,1,1,,192.5,192.5,Provide (1) st of letter returns -,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10620.2,2022-08-31,,PO#21250-1 DUKE AERI,,,1.0,,,7748.75,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10620.2,,,PO#21250-1 DUKE AERI  EA,,,1,1,,7748.75,7748.75,PROVIDE 135´JLG LIFT ON SITE AT VET,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10620.2,,0200,FRAME                 EA,,52,0,-52,1820.0,0.0,-1820.0,Kerf cut Excellart bleed frame,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10620.2,,0200,SHIPPING              EA,,1,0,-1,100.0,0.0,-100.0,cost,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
10620.2,,0500,OVERLAMINATE          SF,,81,0,-81,121.5,0.0,-121.5,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_007.html
