"15 FEB 2026","18:12:49","","","GROSS MARGIN BY INVOICE", 
"","","","","PERIOD: 01/01/08 through 12/31/08", 
 
"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State", 
"1556","01/31/08","PYLON","1556.1","3010","43659.00","27153.80","16505.20","37.80","1456.87","","0.00","","","36832.00","100.00","18600","CAT SCALE","MIKEE","","","","","","51","INTERSTATE SCALE CO.","EVANSVILLE","IN",
"1556","","","Invoice Totals","","43659.00","27153.80","16505.20","37.80","1456.87","0.00","0.00","0.00","","36832.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"1557","03/11/08","CHANNL","1557.1","2812B","8928.94","4475.26","4453.68","49.88","","554.94","6927.63","9028.94","23.27","","","2347","GREAT CLIPS","BOBR","","","","","","DEFAULT","GREAT CLIPS","PLEASANT HILL","IA",
"1557","03/11/08","SRVCE","1557.2","2982","320.00","122.86","197.14","61.61","","","267.10","319.66","16.44","","","2347","GREAT CLIPS","BOBR","","","","","","DEFAULT","GREAT CLIPS","PLEASANT HILL","IA",
"1557","03/11/08","PRMT","1557.3","","20.00","0.00","20.00","100.00","","","","","","","","2347","GREAT CLIPS","BOBR","","","","","","DEFAULT","GREAT CLIPS","PLEASANT HILL","IA",
"1557","","","Invoice Totals","","9268.94","4598.12","4670.82","50.39","0.00","554.94","7194.73","9348.60","23.04","","","2347","GREAT CLIPS","BOBR","","","","","",

"1558","01/30/08","VINYL","1558.1","2839","658.78","139.65","519.13","78.80","","39.53","528.55","658.78","19.77","","","2319","NUTRISHOP","JOEP","","","","","","DEFAULT","NUTRISHOP","ANKENY","IA",
"1558","","","Invoice Totals","","658.78","139.65","519.13","78.80","0.00","39.53","528.55","658.78","19.77","","","2319","NUTRISHOP","JOEP","","","","","",

"1560","02/29/08","MISC","311-0840","","71.10","36.46","34.64","48.72","","9.18","","","","","","2450","ADVENTURE LIGHTING","HOUSE","","","","","","DEFAULT","ADVENTURE LIGHTING","Des Moines","IA",
"1560","02/29/08","MISC","311-0841","","81.90","46.80","35.10","42.86","","","","","","","","2450","ADVENTURE LIGHTING","HOUSE","","","","","","DEFAULT","ADVENTURE LIGHTING","Des Moines","IA",
"1560","","","Invoice Totals","","153.00","83.26","69.74","45.58","0.00","9.18","0.00","0.00","","","","2450","ADVENTURE LIGHTING","HOUSE","","","","","",

"1561","02/07/08","PYLON","1561.1","","8402.00","6436.67","1965.33","23.39","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","52","Petro Stopping Center","Ruther Glen","AL",
"1561","02/07/08","FRT","1561.2","","1178.66","0.00","1178.66","100.00","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","52","Petro Stopping Center","Ruther Glen","AL",
"1561","","","Invoice Totals","","9580.66","6436.67","3143.99","32.82","0.00","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1562","02/19/08","AWNING","1562.1","2698","2455.25","1430.05","1025.20","41.76","75.00","147.31","1730.05","2455.25","29.54","","","103350","STANBROUGH REALTY","JOEP","","","","","","1","DRY CLEANERS","GRIMES","IA",
"1562","","","Invoice Totals","","2455.25","1430.05","1025.20","41.76","75.00","147.31","1730.05","2455.25","29.54","","","103350","STANBROUGH REALTY","JOEP","","","","","",

"1563","02/29/08","RTLT","1563.1","2922","2878.00","1085.89","1792.11","62.27","35.00","172.68","1281.80","1514.65","15.37","","","2313","HUNZIKER & ASSOCIATES","BOBR","","","","","","DEFAULT","HUNZIKER & ASSOCIATES","ANKENY","IA",
"1563","","","Invoice Totals","","2878.00","1085.89","1792.11","62.27","35.00","172.68","1281.80","1514.65","15.37","","","2313","HUNZIKER & ASSOCIATES","BOBR","","","","","",

"1564","01/27/08","MISC","1564.1","","78.75","45.00","33.75","42.86","11.05","","","","","","","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","SIGN KING","LONGWOOD","FL",
"1564","","","Invoice Totals","","78.75","45.00","33.75","42.86","11.05","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1565","02/19/08","PYLON","1565.1","3100","3234.00","1569.09","1664.91","51.48","178.99","","0.00","","","3099.00","100.00","18600","CAT SCALE","MIKEE","","","","","","54","CAT #292","JACKSONVILLE","FL",
"1565","","","Invoice Totals","","3234.00","1569.09","1664.91","51.48","178.99","0.00","0.00","0.00","","3099.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"1566","03/06/08","MONMNT","1566.1","2742A","2117.57","1046.34","1071.23","50.59","41.00","127.06","846.76","1114.51","24.02","","","2355","FAITH BAPTIST BIBLE COLLEGE","BRIANT","","","","","","DEFAULT","FAITH BAPTIST BIBLE COLLEGE","ANKENY","IA",
"1566","","","Invoice Totals","","2117.57","1046.34","1071.23","50.59","41.00","127.06","846.76","1114.51","24.02","","","2355","FAITH BAPTIST BIBLE COLLEGE","BRIANT","","","","","",

"1566-1","03/06/08","MISC","1566-1","","2117.57","0.00","2117.57","100.00","","","","","","","","2355","FAITH BAPTIST BIBLE COLLEGE","BRIANT","","","","","","DEFAULT","FAITH BAPTIST BIBLE COLLEGE","ANKENY","IA",
"1566-1","","","Invoice Totals","","2117.57","0.00","2117.57","100.00","0.00","0.00","0.00","0.00","","","","2355","FAITH BAPTIST BIBLE COLLEGE","BRIANT","","","","","",

"1566CR","03/06/08","MONMNT","1566CR","","-2117.57","0.00","-2117.57","100.00","","-127.06","","","","","","2355","FAITH BAPTIST BIBLE COLLEGE","BRIANT","","","","","","DEFAULT","FAITH BAPTIST BIBLE COLLEGE","ANKENY","IA",
"1566CR","","","Invoice Totals","","-2117.57","0.00","-2117.57","100.00","0.00","-127.06","0.00","0.00","","","","2355","FAITH BAPTIST BIBLE COLLEGE","BRIANT","","","","","",

"1567","02/29/08","PLCUT","215-0190","","145.41","145.55","-0.14","-0.10","","8.72","","","","","","2354","RICK SWINTON","BRIANT","","","","","","DEFAULT","RICK SWINTON","DES MOINES","IA",
"1567","","","Invoice Totals","","145.41","145.55","-0.14","-0.10","0.00","8.72","0.00","0.00","","","","2354","RICK SWINTON","BRIANT","","","","","",

"1568","03/10/08","BLDG","1568.1","3102","4918.00","2364.96","2553.04","51.91","","","4584.85","6267.35","26.85","2975.00","-54.11","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1568","","","Invoice Totals","","4918.00","2364.96","2553.04","51.91","0.00","0.00","4584.85","6267.35","26.85","2975.00","-54.11","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1569","04/04/08","BLDG","1569.1","3103","4918.00","3099.98","1818.02","36.97","","","4584.85","6267.35","26.85","2975.00","-54.11","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1569","","","Invoice Totals","","4918.00","3099.98","1818.02","36.97","0.00","0.00","4584.85","6267.35","26.85","2975.00","-54.11","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1570","05/02/08","BLDG","1570.1","3104","4918.00","2948.76","1969.24","40.04","","","4584.85","6267.35","26.85","2975.00","-54.11","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1570","","","Invoice Totals","","4918.00","2948.76","1969.24","40.04","0.00","0.00","4584.85","6267.35","26.85","2975.00","-54.11","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1571","06/17/08","BLDG","1571.1","3105","4918.00","3272.24","1645.76","33.46","","","4584.85","6267.35","26.85","2975.00","-54.11","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1571","","","Invoice Totals","","4918.00","3272.24","1645.76","33.46","0.00","0.00","4584.85","6267.35","26.85","2975.00","-54.11","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1572","05/02/08","MISC","1572.1","3106","354.00","220.79","133.21","37.63","","","279.60","388.28","27.99","354.00","21.02","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1572","","","Invoice Totals","","354.00","220.79","133.21","37.63","0.00","0.00","279.60","388.28","27.99","354.00","21.02","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1573","06/17/08","MISC","1573.1","3107","354.00","247.92","106.08","29.97","","","279.60","388.28","27.99","354.00","21.02","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1573","","","Invoice Totals","","354.00","247.92","106.08","29.97","0.00","0.00","279.60","388.28","27.99","354.00","21.02","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1574","07/31/08","MISC","1574.1","3108","354.00","131.66","222.34","62.81","","","279.60","388.28","27.99","354.00","21.02","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1574","","","Invoice Totals","","354.00","131.66","222.34","62.81","0.00","0.00","279.60","388.28","27.99","354.00","21.02","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1575","07/31/08","MISC","1575.1","3109","354.00","80.36","273.64","77.30","","","279.60","388.28","27.99","354.00","21.02","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1575","","","Invoice Totals","","354.00","80.36","273.64","77.30","0.00","0.00","279.60","388.28","27.99","354.00","21.02","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1576","02/11/08","BLDG","1576.1","3123","1154.00","920.71","233.29","20.22","","","871.98","1204.92","27.63","1154.00","24.44","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1576","","","Invoice Totals","","1154.00","920.71","233.29","20.22","0.00","0.00","871.98","1204.92","27.63","1154.00","24.44","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1577","02/26/08","REPFCE","1577.1","","700.18","700.18","0.00","","","","","","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1577","","","Invoice Totals","","700.18","700.18","0.00","0.00","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","",

"1578","02/26/08","REPFCE","1578.1","","192.47","192.47","0.00","","","","","","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1578","","","Invoice Totals","","192.47","192.47","0.00","0.00","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","",

"1579","02/26/08","REPFCE","1579.1","","745.00","1295.46","-550.46","-73.89","","","","","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1579","","","Invoice Totals","","745.00","1295.46","-550.46","-73.89","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","",

"1580","02/29/08","REPFCE","1580.1","","732.91","571.66","161.25","22.00","","","","","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1580","","","Invoice Totals","","732.91","571.66","161.25","22.00","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","",

"1581","07/23/08","PYLON","1581.1","","93697.23","61233.38","32463.85","34.65","","","","","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1581","","","Invoice Totals","","93697.23","61233.38","32463.85","34.65","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","",

"1583","04/23/08","REPFCE","1583.1","","17541.25","11624.68","5916.57","33.73","","","","","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1583","","","Invoice Totals","","17541.25","11624.68","5916.57","33.73","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","",

"1584","02/08/08","PYLON","221-0190","","864.00","782.71","81.29","9.41","140.48","","","","","","","18600","CAT SCALE","MIKEE","","","","","","55","Cat Scale #2019","HOUSTON","TX",
"1584","","","Invoice Totals","","864.00","782.71","81.29","9.41","140.48","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1585","02/26/08","PYLON","1585.1","","5667.94","4202.49","1465.45","25.86","","","","","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1585","","","Invoice Totals","","5667.94","4202.49","1465.45","25.86","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","",

"1586","02/08/08","PYLON","221-0190","","864.00","782.71","81.29","9.41","187.52","","","","","","","18600","CAT SCALE","MIKEE","","","","","","56","CAT SCALE #916","DALTON","GA",
"1586","","","Invoice Totals","","864.00","782.71","81.29","9.41","187.52","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1587","02/09/08","PYLON","221-0190","","864.00","782.71","81.29","9.41","172.81","","","","","","","18600","CAT SCALE","MIKEE","","","","","","57","Cat Scale # 722","West Memphis","AR",
"1587","","","Invoice Totals","","864.00","782.71","81.29","9.41","172.81","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1588","03/08/08","SRVCE","1588.1","2998","1587.86","536.33","1051.53","66.22","","95.27","1261.10","1587.86","20.58","","","48350","G.E. WATTIER ARCHITECTURE  INC","JOEP","","","","","","1","G.E. WATTIER ARCHITECTURE, INC.","DES MOINES","IA",
"1588","","","Invoice Totals","","1587.86","536.33","1051.53","66.22","0.00","95.27","1261.10","1587.86","20.58","","","48350","G.E. WATTIER ARCHITECTURE  INC","JOEP","","","","","",

"1589","03/14/08","CHANNL","1589.1","3014","3025.73","1780.30","1245.43","41.16","54.00","833.28","2334.54","3025.73","22.84","","","2357","VANTUS BANK","JOEP","","","","","","1","VANTUS BANK","ANKENY","IA",
"1589","03/14/08","DRCT","1589.2","3019","2827.21","2075.86","751.35","26.58","","","2189.30","2827.21","22.56","","","2357","VANTUS BANK","JOEP","","","","","","1","VANTUS BANK","ANKENY","IA",
"1589","03/14/08","VINYL","1589.3","3020","214.26","95.74","118.52","55.32","","","196.65","214.26","8.22","","","2357","VANTUS BANK","JOEP","","","","","","1","VANTUS BANK","ANKENY","IA",
"1589","03/14/08","MONMNT","1589.4","3022","3187.95","1821.27","1366.68","42.87","","","2306.62","3187.95","27.65","","","2357","VANTUS BANK","JOEP","","","","","","1","VANTUS BANK","ANKENY","IA",
"1589","03/14/08","CHANNL","1589.5","3024","3650.07","2769.01","881.06","24.14","","","2737.93","3650.07","24.99","","","2357","VANTUS BANK","JOEP","","","","","","1","VANTUS BANK","ANKENY","IA",
"1589","03/14/08","RTLT","1589.6","3306","370.51","147.16","223.35","60.28","","","309.24","370.51","16.54","","","2357","VANTUS BANK","JOEP","","","","","","1","VANTUS BANK","ANKENY","IA",
"1589","03/14/08","BANNER","1589.7","3308","612.20","223.50","388.70","63.49","","","234.52","322.21","27.22","","","2357","VANTUS BANK","JOEP","","","","","","1","VANTUS BANK","ANKENY","IA",
"1589","","","Invoice Totals","","13887.93","8912.84","4975.09","35.82","54.00","833.28","10308.80","13597.94","24.19","","","2357","VANTUS BANK","JOEP","","","","","",

"1590","02/26/08","MISC","219-1170","","214.50","180.00","34.50","16.08","","","","","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1590","02/26/08","MISC","219-1190","","363.00","363.00","0.00","","","","","","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1590","02/26/08","MISC","219-1182","","175.00","0.00","175.00","100.00","","","","","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1590","02/26/08","MISC","219-1188","","25.00","0.00","25.00","100.00","","","","","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1590","","","Invoice Totals","","777.50","543.00","234.50","30.16","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","",

"1591","02/29/08","MONMNT","1591.1","2851","3472.00","2495.99","976.01","28.11","486.72","","2407.62","3471.58","30.65","3472.00","30.66","18600","CAT SCALE","MIKEE","","","","","","43","CAT SCALE #167","HAGERSTOWN","MD",
"1591","","","Invoice Totals","","3472.00","2495.99","976.01","28.11","486.72","0.00","2407.62","3471.58","30.65","3472.00","30.66","18600","CAT SCALE","MIKEE","","","","","",

"1592","03/14/08","AWNING","1592.1","2946A","4757.73","2906.44","1851.29","38.91","35.00","285.47","3380.53","4757.73","28.95","","","2359","LEWIS SYSTEMS","BRIANT","","","","","","DEFAULT","LEWIS SYSTEMS","DES MOINES","IA",
"1592","","","Invoice Totals","","4757.73","2906.44","1851.29","38.91","35.00","285.47","3380.53","4757.73","28.95","","","2359","LEWIS SYSTEMS","BRIANT","","","","","",

"1593","04/22/08","PRMT","1593.1","","0.00","0.00","0.00","","","","","","","","","2360","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY´S GRILLED SUBS","SARASOTA","FL",
"1593","04/22/08","RTLT","1593.2","2853","1268.00","871.77","396.23","31.25","","","949.46","1267.14","25.07","1268.00","25.12","2360","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY´S GRILLED SUBS","SARASOTA","FL",
"1593","04/22/08","FRT","1593.3","2934","150.00","0.00","150.00","100.00","","","0.00","0.00","","150.00","100.00","2360","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY´S GRILLED SUBS","SARASOTA","FL",
"1593","04/22/08","INSTL","1593.4","2935","744.00","568.17","175.83","23.63","","","0.00","0.00","","744.00","100.00","2360","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY´S GRILLED SUBS","SARASOTA","FL",
"1593","","","Invoice Totals","","2162.00","1439.94","722.06","33.40","0.00","0.00","949.46","1267.14","25.07","2162.00","56.08","2360","CHARLEY'S GRILLED SUBS","MIKEE","","","","","",

"1594","09/11/08","PRMT","1594.1","","0.00","1047.71","-1047.71","","","","","","","","","25110","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY´S GRILLED SUBS","SAVANNAH","GA",
"1594","09/11/08","CHANNL","1594.2","2699A","4223.00","2112.69","2110.31","49.97","","","3442.37","4223.22","18.49","4223.00","18.49","25110","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY´S GRILLED SUBS","SAVANNAH","GA",
"1594","09/11/08","FRT","1594.3","2779","463.00","364.83","98.17","21.20","","","0.00","0.00","","463.00","100.00","25110","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY´S GRILLED SUBS","SAVANNAH","GA",
