invoice_number,invoice_date,product_code,customer_id,customer_name,gross_sales,total_cost,gross_margin,gm_pct,extra_charge,Salesperson #1,Comm Rate #1,Salesperson #2,Comm Rate #2,Salesperson #3,Comm Rate #3,location_id,location_name,city,state,Unnamed: 20,source_tier,source_file,ingested_at
11768,2024-05-10,RTLT,6218.0,DONOVAN MARINE,9402.43,6647.23,2755.2,29.3,50.0,JOEP,,,,,,DEFAULT,DONOVAN MARINE,GRIMES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
,,RTLT,,Product Totals,17833.77,13701.81,4131.96,23.17,330.53,JOEP,,,,,,,,,,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11497-2,2024-01-29,SRVCE,6160.0,THE BREAKFAST CLUB,776.75,496.69,280.06,36.06,,JOEP,,,,,,DEFAULT,THE BREAKFAST CLUB,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11573,2023-11-07,SRVCE,4230.0,PATTISON SIGN GROUP,988.84,234.84,754.0,76.25,,JOEP,,,,,,6,BLUE COMPASS RV - PATTISON SIGN GROUP,ALTOONA,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11596,2024-02-28,SRVCE,4966.0,R & R REALTY,1856.67,933.22,923.45,49.74,,JOEP,,,,,,4,BANK IOWA,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11626,2024-03-20,SRVCE,3461.0,AURORA SIGN CO.,2293.12,1002.74,1290.38,56.27,,JOEP,,,,,,21,OAK STREET HEALTH,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11627,2024-01-31,SRVCE,4437.0,THE GALLERY,1083.03,1127.03,-44.0,-4.06,314.96,JOEP,,,,,,DEFAULT,LOVERS PLAYGROUND,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11696,2024-02-26,SRVCE,4437.0,THE GALLERY,730.68,377.66,353.02,48.31,,JOEP,,,,,,DEFAULT,Lovers Playground,Des Moines,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11802,2024-04-24,SRVCE,3237.0,BOB BROWN CHEVROLET,2969.38,1291.08,1678.3,56.52,,JOEP,,,,,,DEFAULT,BOB BROWN CHEVROLET,URBANDALE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11851,2024-06-05,SRVCE,6258.0,RJ POWER SPORTS,310.01,292.77,17.24,5.56,,JOEP,,,,,,DEFAULT,RJ POWER SPORTS,FORT DODGE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11852,2024-06-06,SRVCE,4725.0,KEMIN INDUSTRIES,3483.51,2315.35,1168.16,33.53,,JOEP,,,,,,9,KEMIN INDUSTRIES,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11887,2024-06-10,SRVCE,4227.0,LOF-XPRESS OIL CHANGE,221.44,49.72,171.72,77.55,,JOEP,,,,,,DEFAULT,LOF-XPRESS OIL CHANGE,Ankeny,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11954,2024-07-24,SRVCE,4254.0,LOF-XPRESS OIL CHANGE,1274.85,343.83,931.02,73.03,,JOEP,,,,,,DEFAULT,LOF-XPRESS OIL CHANGE,AMES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11975,2024-10-29,SRVCE,5978.0,K JOHNSON CONSTRUCTION,0.0,697.65,-697.65,,,JOEP,,,,,,7,BANK IOWA- K Johnson,JOHNSTON,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7798,2023-11-02,SRVCE,119350.0,IOWA EVENT CENTER / SPECTRA VENU MANAGEMENT,1788.84,1318.39,470.45,26.3,,JOEP,,,,,,DEFAULT,VETERANS MEMORIAL AUDITORIUM,Des Moines,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7803,2023-11-06,SRVCE,2501.0,IOWA VETERINARY SPECIALTIES,0.0,85.8,-85.8,,,JOEP,,,,,,DEFAULT,IOWA VETERINARY SPECIALTIES,DES MOINES,,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7816,2023-11-16,SRVCE,77600.0,MUNRO CONSTRUCTION,0.0,104.48,-104.48,,,JOEP,,,,,,3,IOWA VETERINARY SPECIALTIES - MUNRO,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7833,2024-01-17,SRVCE,2395.0,ARCHITECTURAL GRAPHICS  INC.,442.08,308.88,133.2,30.13,3.0,JOEP,,,,,,5,LITHIA,AMES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7838,2023-12-20,SRVCE,4254.0,LOF-XPRESS OIL CHANGE,247.5,188.76,58.74,23.73,,JOEP,,,,,,DEFAULT,LOF-XPRESS OIL CHANGE,AMES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7862,2023-12-18,SRVCE,3396.0,IOWA EVENTS CENTER,233.24,167.7,65.54,28.1,,JOEP,,,,,,DEFAULT,IOWA EVENTS CENTER,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7892,2024-02-14,SRVCE,3396.0,IOWA EVENTS CENTER,4230.24,3304.68,925.56,21.88,,JOEP,,,,,,3,HY-VEE HALL,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7892,2024-02-14,SRVCE,3396.0,IOWA EVENTS CENTER,658.85,394.37,264.48,40.14,,JOEP,,,,,,3,HY-VEE HALL,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7898,2024-01-31,SRVCE,5978.0,K JOHNSON CONSTRUCTION,203.75,108.11,95.64,46.94,,JOEP,,,,,,5,PENTA PARTNERS LLC - K. JOHNSON,BONDURANT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7904,2024-01-29,SRVCE,5640.0,BROKEN ARROW WEAR,112.5,144.8,-32.3,-28.71,,JOEP,,,,,,DEFAULT,BROKEN ARROW WEAR,URBANDALE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7905,2024-01-31,SRVCE,5710.0,PENTA PARTNERS LLC,112.5,85.8,26.7,23.73,,JOEP,,,,,,11,RUSTIC CHIC 22 SALON,BONDURANT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7914,2024-02-05,SRVCE,3807.0,SHOTGUN BETTY'S COUNTRY ROCK BAR,0.0,51.48,-51.48,,,JOEP,,,,,,DEFAULT,SHOTGUN BETTY´S COUNTRY ROCK BAR,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7920,2024-02-29,SRVCE,5033.0,TIME O MATIC- WATCHFIRE,360.0,274.56,85.44,23.73,,JOEP,,,,,,5,LOF-XPRESS -WATCHFIRE,WAUKEE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7921,2024-02-25,SRVCE,5784.0,SISSON,242.97,173.26,69.71,28.69,,JOEP,,,,,,DEFAULT,SISSON,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7929,2024-02-13,SRVCE,3816.0,VESTA SALON & SPA,331.47,222.4,109.07,32.9,,JOEP,,,,,,DEFAULT,VESTA SALON & SPA,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7932,2024-03-05,SRVCE,5980.0,PHILLIPS EDISON & CO C/O NEXUS SYSTEMS,508.28,379.89,128.39,25.26,,JOEP,,,,,,2,CITI CENTRE,CARROLL,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7934,2024-02-21,SRVCE,6043.0,PEDDICORD WHARTON LLP,0.0,17.16,-17.16,,,JOEP,,,,,,DEFAULT,PEDDICORD WHARTON LLP,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7939,2024-03-22,SRVCE,2384.0,OUR LADY'S IMMACULATE HEART CATHOLIC CHURCH,0.0,257.4,-257.4,,,JOEP,,,,,,DEFAULT,OUR LADY´S IMMACULATE HEART CATHOLIC CHURCH,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7939,2024-03-22,SRVCE,2384.0,OUR LADY'S IMMACULATE HEART CATHOLIC CHURCH,0.0,1083.75,-1083.75,,,JOEP,,,,,,DEFAULT,OUR LADY´S IMMACULATE HEART CATHOLIC CHURCH,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7943,2024-02-25,SRVCE,3154.0,EDGE COMMERCIAL,0.0,105.11,-105.11,,,JOEP,,,,,,6,CITY OF URBANDALE,URBANDALE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7944,2024-06-06,SRVCE,3532.0,NEUMANN BUILDERS,0.0,0.0,0.0,,,JOEP,,,,,,4,FARM BUREAU - NEUMANN,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7944,2024-06-06,SRVCE,3532.0,NEUMANN BUILDERS,0.0,117.66,-117.66,,,JOEP,,,,,,4,FARM BUREAU - NEUMANN,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7944,2024-06-06,SRVCE,3532.0,NEUMANN BUILDERS,0.0,139.43,-139.43,,,JOEP,,,,,,4,FARM BUREAU - NEUMANN,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7945,2024-03-22,SRVCE,5640.0,BROKEN ARROW WEAR,820.0,666.48,153.52,18.72,,JOEP,,,,,,DEFAULT,BROKEN ARROW WEAR,URBANDALE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7953,2024-03-07,SRVCE,5784.0,SISSON,0.0,51.48,-51.48,,,JOEP,,,,,,DEFAULT,SISSON,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7964,2024-04-08,SRVCE,3807.0,SHOTGUN BETTY'S COUNTRY ROCK BAR,135.0,102.96,32.04,23.73,,JOEP,,,,,,DEFAULT,SHOTGUN BETTY´S COUNTRY ROCK BAR,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7968,2024-03-19,SRVCE,5786.0,ICON CONSTRUCTION  LLC,0.0,311.26,-311.26,,,JOEP,,,,,,1,REGENCY WEST OFFICE PARK,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7969,2024-03-19,SRVCE,6074.0,ORANGE LEAF,766.47,441.14,325.33,42.45,,JOEP,,,,,,DEFAULT,ORANGE LEAF,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7971,2024-04-05,SRVCE,5033.0,TIME O MATIC- WATCHFIRE,607.5,463.32,144.18,23.73,,JOEP,,,,,,4,SUCCESS BANK - WATCHFIRE,BLOOMFIELD,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7977,2024-05-23,SRVCE,4230.0,PATTISON SIGN GROUP,746.86,530.04,216.82,29.03,,JOEP,,,,,,6,BLUE COMPASS RV - PATTISON SIGN GROUP,ALTOONA,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7994,2024-07-02,SRVCE,2460.0,DOWNING INC.,0.0,987.55,-987.55,,,JOEP,,,,,,18,WAUKEE DENTAL,WAUKEE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7995,2024-05-03,SRVCE,3807.0,SHOTGUN BETTY'S COUNTRY ROCK BAR,425.0,345.01,79.99,18.82,,JOEP,,,,,,DEFAULT,SHOTGUN BETTY´S COUNTRY ROCK BAR,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7996,2024-08-14,SRVCE,3377.0,IOWA ORTHODONTIC SOLUTIONS POWERED BY SMILE DOCTORS,807.5,913.34,-105.84,-13.11,,JOEP,,,,,,1,IOWA ORTHODONTIC SOLUTIONS - CORPORATE BILLING,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8001,2024-04-18,SRVCE,5799.0,CARPET ONE,0.0,94.04,-94.04,,,JOEP,,,,,,DEFAULT,CARPET ONE,CARROLL,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8002,2024-04-25,SRVCE,5770.0,EXEMPLARCARE URGENT CARE,0.0,85.8,-85.8,,,JOEP,,,,,,1,EXEMPLAR CARE / HY-VEE HEALTH,BONDURANT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8004,2024-04-18,SRVCE,5799.0,CARPET ONE,143.24,94.04,49.2,34.35,,JOEP,,,,,,DEFAULT,CARPET ONE,CARROLL,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8005,2024-04-18,SRVCE,5799.0,CARPET ONE,136.34,95.12,41.22,30.23,,JOEP,,,,,,DEFAULT,CARPET ONE,CARROLL,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8008,2024-04-18,SRVCE,5799.0,CARPET ONE,0.0,137.28,-137.28,,,JOEP,,,,,,DEFAULT,CARPET ONE,CARROLL,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8011,2024-05-07,SRVCE,3807.0,SHOTGUN BETTY'S COUNTRY ROCK BAR,425.0,283.3,141.7,33.34,,JOEP,,,,,,DEFAULT,SHOTGUN BETTY´S COUNTRY ROCK BAR,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8012,2024-04-18,SRVCE,5799.0,CARPET ONE,90.0,68.64,21.36,23.73,,JOEP,,,,,,DEFAULT,CARPET ONE,CARROLL,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8013,2024-08-02,SRVCE,3492.0,NORTHWEST VETERINARY HOSPITAL  P.C.,270.0,197.34,72.66,26.91,,JOEP,,,,,,DEFAULT,"NORTHWEST VETERINARY HOSPITAL, P.C.",URBANDALE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8030,2024-05-07,SRVCE,6085.0,ELITE EYE CARE,0.0,810.3,-810.3,,,JOEP,,,,,,DEFAULT,ELITE EYE CARE,NORWALK,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8042,2024-06-15,SRVCE,3461.0,AURORA SIGN CO.,0.0,137.28,-137.28,,,JOEP,,,,,,8,ATI PHYSICAL THERAPY,URBANDALE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8044,2024-06-10,SRVCE,5910.0,LOF-XPRESS OIL CHANGE,323.52,240.8,82.72,25.57,,JOEP,,,,,,DEFAULT,LOF-XPRESS OIL CHANGE,WAUKEE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8054,2024-09-20,SRVCE,5786.0,ICON CONSTRUCTION  LLC,0.0,2931.94,-2931.94,,,JOEP,,,,,,1,REGENCY WEST OFFICE PARK,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8064,2024-06-30,SRVCE,4227.0,LOF-XPRESS OIL CHANGE,292.5,223.08,69.42,23.73,,JOEP,,,,,,DEFAULT,LOF-XPRESS OIL CHANGE,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8071,2024-07-02,SRVCE,4227.0,LOF-XPRESS OIL CHANGE,90.0,68.64,21.36,23.73,,JOEP,,,,,,DEFAULT,LOF-XPRESS OIL CHANGE,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8076,2024-07-08,SRVCE,2856.0,WELLMAN'S PUB & ROOFTOP,208.83,136.52,72.31,34.63,4.0,JOEP,,,,,,DEFAULT,WELLMAN´S PUB,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8077,2024-07-10,SRVCE,5946.0,THE BREAKFAST CLUB,180.0,137.28,42.72,23.73,,JOEP,,,,,,DEFAULT,THE BREAKFAST CLUB,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8080,2024-07-08,SRVCE,3807.0,SHOTGUN BETTY'S COUNTRY ROCK BAR,189.52,141.86,47.66,25.15,,JOEP,,,,,,DEFAULT,SHOTGUN BETTY´S COUNTRY ROCK BAR,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8081,2024-07-10,SRVCE,4254.0,LOF-XPRESS OIL CHANGE,0.0,102.96,-102.96,,,JOEP,,,,,,DEFAULT,LOF-XPRESS OIL CHANGE,AMES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8082,2024-09-09,SRVCE,5902.0,CITY OF HALBUR,0.0,291.72,-291.72,,,JOEP,,,,,,DEFAULT,CITY OF HALBUR,HALBUR,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8085,2024-07-15,SRVCE,6227.0,ASPIRE PHYSICAL THERAPY,0.0,68.64,-68.64,,,JOEP,,,,,,DEFAULT,ASPIRE PHYSICAL THERAPY,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8086,2024-07-15,SRVCE,3681.0,PLUMB LAW,0.0,179.29,-179.29,,,JOEP,,,,,,DEFAULT,PLUMB LAW,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8102,2024-08-02,SRVCE,5640.0,BROKEN ARROW WEAR,135.0,151.54,-16.54,-12.25,,JOEP,,,,,,DEFAULT,BROKEN ARROW WEAR,URBANDALE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8121,2024-08-27,SRVCE,4254.0,LOF-XPRESS OIL CHANGE,188.24,128.36,59.88,31.81,,JOEP,,,,,,DEFAULT,LOF-XPRESS OIL CHANGE,AMES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8123,2024-09-09,SRVCE,5502.0,FAIRFIELD INN & SUITES,787.79,535.51,252.28,32.02,,JOEP,,,,,,DEFAULT,FAIRFIELD INN & SUITES,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8125,2024-10-05,SRVCE,3154.0,EDGE COMMERCIAL,0.0,1394.22,-1394.22,,,JOEP,,,,,,7,CITY OF URBANDALE,URBANDALE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8132,2024-09-09,SRVCE,5910.0,LOF-XPRESS OIL CHANGE,0.0,85.8,-85.8,,,JOEP,,,,,,DEFAULT,LOF-XPRESS OIL CHANGE,WAUKEE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8134,2024-10-17,SRVCE,4227.0,LOF-XPRESS OIL CHANGE,0.0,85.8,-85.8,,,JOEP,,,,,,DEFAULT,LOF-XPRESS OIL CHANGE,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8140,2024-09-16,SRVCE,5799.0,CARPET ONE,376.47,256.72,119.75,31.81,,JOEP,,,,,,DEFAULT,CARPET ONE,CARROLL,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8148,2024-09-19,SRVCE,115150.0,TONIC,212.5,135.8,76.7,36.09,,JOEP,,,,,,DEFAULT,TONIC,West Des Moines,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8154,2024-10-03,SRVCE,115070.0,TOM THUMB HAMBURGERS,225.0,171.6,53.4,23.73,,JOEP,,,,,,DEFAULT,TOM THUMB HAMBURGERS,FORT DODGE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8170,2024-10-17,SRVCE,2856.0,WELLMAN'S PUB & ROOFTOP,135.0,102.96,32.04,23.73,,JOEP,,,,,,DEFAULT,WELLMAN´S PUB,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8176,2024-10-21,SRVCE,5501.0,AVAILA BANK,233.24,162.68,70.56,30.25,,JOEP,,,,,,DEFAULT,AVAILA BANK,AMES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8177,2024-10-23,SRVCE,5107.0,ATLANTIC BOTTLING COCA-COLA,713.97,514.12,199.85,27.99,,JOEP,,,,,,1,ATLANTIC BOTTLING COCA-COLA,WALCOTT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8181,2024-10-26,SRVCE,6020.0,PURPLE DOOR HOME DECOR,180.0,162.68,17.32,9.62,,JOEP,,,,,,DEFAULT,PURPLE DOOR HOME DECOR,WEST DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8189,2024-10-31,SRVCE,3353.0,BUZZARD BILLY'S RESTAURANT,180.0,197.0,-17.0,-9.44,,JOEP,,,,,,DEFAULT,BUZZARD BILLY´S RESTAURANT,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
